id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT2G28110,10.0739,15.3197,10.9697,10.3682,12.5929,11.7757,7.0292,11.0326,11.8535,10.751,8.3179,9.7613,7.8761,9.0268,10.8158,10.2928,12.3251,13.2999,17.137,22.6168,21.0982
AT3G18660,2.3704,3.4369,2.7458,3.9405,3.4699,3.1996,2.2676,2.4633,1.9617,2.1636,1.9338,1.9442,2.8487,1.9343,3.6222,1.9579,3.0064,2.0408,1.6173,1.4132,0.8691
AT4G18780,6.4078,5.6108,9.1664,5.4271,5.4665,8.465,4.4977,4.6362,6.7845,4.5259,5.5486,6.3597,6.0161,4.2699,8.8022,4.1482,4.5219,5.3482,2.8866,3.2543,3.5051
AT5G17420,7.6806,8.3305,8.6183,8.853,7.6747,9.7027,7.0613,5.9736,7.2372,6.2138,5.7011,7.376,7.2364,5.5262,10.0924,4.4301,6.1681,6.736,3.7764,5.0019,3.5744
AT5G44030,4.7021,4.7052,7.3528,4.1757,4.4534,5.6662,3.7167,3.9991,4.1249,4.0065,3.492,5.2774,4.0241,3.046,7.2691,3.1967,3.5386,4.2741,2.358,2.7015,2.8754
